Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End
2023-06-22,2023,6,22,3,Books,East,536.54,32,False,False,False,False
2023-06-22,2023,6,22,3,Books,West,549.83,22,False,False,False,False
2023-06-23,2023,6,23,4,Electronics,North,445.89,0,False,False,False,False
2023-06-23,2023,6,23,4,Electronics,South,542.67,0,False,False,False,False
2023-06-23,2023,6,23,4,Electronics,East,663.95,1,True,False,False,False
2023-06-23,2023,6,23,4,Electronics,West,473.69,0,False,False,False,False
2023-06-23,2023,6,23,4,Clothing,North,387.66,8,False,False,False,False
2023-06-23,2023,6,23,4,Clothing,South,691.47,14,True,False,False,False
2023-06-23,2023,6,23,4,Clothing,East,451.59,9,False,False,False,False
2023-06-23,2023,6,23,4,Clothing,West,481.85,11,False,False,False,False
2023-06-23,2023,6,23,4,Home & Garden,North,575.3,8,False,False,False,False
2023-06-23,2023,6,23,4,Home & Garden,South,768.63,9,False,False,False,False
2023-06-23,2023,6,23,4,Home & Garden,East,618.82,6,False,False,False,False
2023-06-23,2023,6,23,4,Home & Garden,West,610.05,9,False,False,False,False
2023-06-23,2023,6,23,4,Sports & Outdoors,North,603.97,9,False,False,False,False
2023-06-23,2023,6,23,4,Sports & Outdoors,South,849.33,14,True,False,False,False
2023-06-23,2023,6,23,4,Sports & Outdoors,East,705.67,13,False,False,False,False
2023-06-23,2023,6,23,4,Sports & Outdoors,West,702.3,11,False,False,False,False
2023-06-23,2023,6,23,4,Books,North,454.05,25,False,False,False,False
2023-06-23,2023,6,23,4,Books,South,704.57,40,True,False,False,False
2023-06-23,2023,6,23,4,Books,East,557.5,30,False,False,False,False
2023-06-23,2023,6,23,4,Books,West,520.79,28,False,False,False,False
2023-06-24,2023,6,24,5,Electronics,North,640.96,1,False,False,True,False
2023-06-24,2023,6,24,5,Electronics,South,870.81,2,False,False,True,False
2023-06-24,2023,6,24,5,Electronics,East,681.92,1,False,False,True,False
2023-06-24,2023,6,24,5,Electronics,West,695.78,1,False,False,True,False
2023-06-24,2023,6,24,5,Clothing,North,569.56,11,False,False,True,False
2023-06-24,2023,6,24,5,Clothing,South,952.93,22,True,False,True,False
2023-06-24,2023,6,24,5,Clothing,East,647.78,15,False,False,True,False
2023-06-24,2023,6,24,5,Clothing,West,701.86,12,False,False,True,False
2023-06-24,2023,6,24,5,Home & Garden,North,809.29,12,False,False,True,False
2023-06-24,2023,6,24,5,Home & Garden,South,885.84,9,False,False,True,False
2023-06-24,2023,6,24,5,Home & Garden,East,878.18,9,False,False,True,False
2023-06-24,2023,6,24,5,Home & Garden,West,988.29,15,False,False,True,False
2023-06-24,2023,6,24,5,Sports & Outdoors,North,1149.7,17,True,False,True,False
2023-06-24,2023,6,24,5,Sports & Outdoors,South,1118.4,20,False,False,True,False
2023-06-24,2023,6,24,5,Sports & Outdoors,East,960.32,16,False,False,True,False
2023-06-24,2023,6,24,5,Sports & Outdoors,West,1033.07,20,False,False,True,False
2023-06-24,2023,6,24,5,Books,North,623.04,33,False,False,True,False
2023-06-24,2023,6,24,5,Books,South,847.45,47,False,False,True,False
2023-06-24,2023,6,24,5,Books,East,717.05,42,False,False,True,False
2023-06-24,2023,6,24,5,Books,West,701.93,41,False,False,True,False
2023-06-25,2023,6,25,6,Electronics,North,1041.79,2,True,False,True,True
2023-06-25,2023,6,25,6,Electronics,South,968.73,1,False,False,True,True
2023-06-25,2023,6,25,6,Electronics,East,874.42,1,False,False,True,True
2023-06-25,2023,6,25,6,Electronics,West,848.95,1,False,False,True,True
2023-06-25,2023,6,25,6,Clothing,North,790.31,18,False,False,True,True
2023-06-25,2023,6,25,6,Clothing,South,979.74,18,False,False,True,True
2023-06-25,2023,6,25,6,Clothing,East,1259.79,25,True,False,True,True
2023-06-25,2023,6,25,6,Clothing,West,899.74,17,False,False,True,True
2023-06-25,2023,6,25,6,Home & Garden,North,1035.35,14,False,False,True,True
2023-06-25,2023,6,25,6,Home & Garden,South,1330.23,14,False,False,True,True
2023-06-25,2023,6,25,6,Home & Garden,East,1210.71,16,False,False,True,True
2023-06-25,2023,6,25,6,Home & Garden,West,1451.3,15,True,False,True,True
2023-06-25,2023,6,25,6,Sports & Outdoors,North,981.47,16,False,False,True,True
2023-06-25,2023,6,25,6,Sports & Outdoors,South,1312.9,23,False,False,True,True
2023-06-25,2023,6,25,6,Sports & Outdoors,East,1230.13,22,False,False,True,True
2023-06-25,2023,6,25,6,Sports & Outdoors,West,1156.15,22,False,False,True,True
2023-06-25,2023,6,25,6,Books,North,814.87,41,False,False,True,True
2023-06-25,2023,6,25,6,Books,South,1091.27,55,False,False,True,True
2023-06-25,2023,6,25,6,Books,East,887.43,42,False,False,True,True
2023-06-25,2023,6,25,6,Books,West,905.59,41,False,False,True,True
2023-06-26,2023,6,26,0,Electronics,North,568.69,1,False,False,False,True
2023-06-26,2023,6,26,0,Electronics,South,897.69,1,True,False,False,True
2023-06-26,2023,6,26,0,Electronics,East,651.72,1,False,False,False,True
2023-06-26,2023,6,26,0,Electronics,West,585.8,1,False,False,False,True
2023-06-26,2023,6,26,0,Clothing,North,582.96,11,False,False,False,True
2023-06-26,2023,6,26,0,Clothing,South,692.95,13,False,False,False,True
2023-06-26,2023,6,26,0,Clothing,East,597.12,10,False,False,False,True
2023-06-26,2023,6,26,0,Clothing,West,635.35,14,False,False,False,True
2023-06-26,2023,6,26,0,Home & Garden,North,788.44,8,False,False,False,True
2023-06-26,2023,6,26,0,Home & Garden,South,904.61,13,False,False,False,True
2023-06-26,2023,6,26,0,Home & Garden,East,730.99,11,False,False,False,True
2023-06-26,2023,6,26,0,Home & Garden,West,868.42,9,False,False,False,True
2023-06-26,2023,6,26,0,Sports & Outdoors,North,844.22,13,False,False,False,True
2023-06-26,2023,6,26,0,Sports & Outdoors,South,1074.93,15,False,False,False,True
2023-06-26,2023,6,26,0,Sports & Outdoors,East,933.83,12,False,False,False,True
2023-06-26,2023,6,26,0,Sports & Outdoors,West,872.95,14,False,False,False,True
2023-06-26,2023,6,26,0,Books,North,551.62,27,False,False,False,True
2023-06-26,2023,6,26,0,Books,South,709.23,41,False,False,False,True
2023-06-26,2023,6,26,0,Books,East,881.39,45,True,False,False,True
2023-06-26,2023,6,26,0,Books,West,680.2,36,False,False,False,True
2023-06-27,2023,6,27,1,Electronics,North,745.06,1,True,False,False,True
2023-06-27,2023,6,27,1,Electronics,South,908.07,1,True,False,False,True
2023-06-27,2023,6,27,1,Electronics,East,735.21,1,True,False,False,True
2023-06-27,2023,6,27,1,Electronics,West,661.3,1,False,False,False,True
2023-06-27,2023,6,27,1,Clothing,North,524.57,10,False,False,False,True
2023-06-27,2023,6,27,1,Clothing,South,922.27,21,True,False,False,True
2023-06-27,2023,6,27,1,Clothing,East,599.06,13,False,False,False,True
2023-06-27,2023,6,27,1,Clothing,West,631.48,11,False,False,False,True
2023-06-27,2023,6,27,1,Home & Garden,North,773.92,9,False,False,False,True
2023-06-27,2023,6,27,1,Home & Garden,South,1099.03,12,False,False,False,True
2023-06-27,2023,6,27,1,Home & Garden,East,849.04,10,False,False,False,True
2023-06-27,2023,6,27,1,Home & Garden,West,1063.64,17,True,False,False,True
2023-06-27,2023,6,27,1,Sports & Outdoors,North,832.74,14,False,False,False,True
2023-06-27,2023,6,27,1,Sports & Outdoors,South,994.15,17,False,False,False,True
2023-06-27,2023,6,27,1,Sports & Outdoors,East,1097.77,18,True,False,False,True
2023-06-27,2023,6,27,1,Sports & Outdoors,West,866.71,16,False,False,False,True
2023-06-27,2023,6,27,1,Books,North,583.36,23,False,False,False,True
2023-06-27,2023,6,27,1,Books,South,719.91,35,False,False,False,True
2023-06-27,2023,6,27,1,Books,East,707.72,30,False,False,False,True
2023-06-27,2023,6,27,1,Books,West,686.36,29,False,False,False,True
2023-06-28,2023,6,28,2,Electronics,North,576.33,1,False,False,False,True
2023-06-28,2023,6,28,2,Electronics,South,729.94,1,False,False,False,True
2023-06-28,2023,6,28,2,Electronics,East,625.91,1,False,False,False,True
2023-06-28,2023,6,28,2,Electronics,West,647.72,1,False,False,False,True
2023-06-28,2023,6,28,2,Clothing,North,544.51,11,False,False,False,True
2023-06-28,2023,6,28,2,Clothing,South,766.72,12,False,False,False,True
2023-06-28,2023,6,28,2,Clothing,East,616.9,13,False,False,False,True
2023-06-28,2023,6,28,2,Clothing,West,639.7,14,False,False,False,True
2023-06-28,2023,6,28,2,Home & Garden,North,676.01,10,False,False,False,True
2023-06-28,2023,6,28,2,Home & Garden,South,981.54,11,False,False,False,True
2023-06-28,2023,6,28,2,Home & Garden,East,1014.74,10,True,False,False,True
2023-06-28,2023,6,28,2,Home & Garden,West,1052.2,12,True,False,False,True
2023-06-28,2023,6,28,2,Sports & Outdoors,North,818.32,13,False,False,False,True
2023-06-28,2023,6,28,2,Sports & Outdoors,South,950.43,17,False,False,False,True
2023-06-28,2023,6,28,2,Sports & Outdoors,East,996.51,17,False,False,False,True
2023-06-28,2023,6,28,2,Sports & Outdoors,West,902.02,15,False,False,False,True
2023-06-28,2023,6,28,2,Books,North,564.98,23,False,False,False,True
2023-06-28,2023,6,28,2,Books,South,693.46,35,False,False,False,True
2023-06-28,2023,6,28,2,Books,East,714.57,31,False,False,False,True
2023-06-28,2023,6,28,2,Books,West,817.61,39,True,False,False,True
2023-06-29,2023,6,29,3,Electronics,North,585.13,1,False,False,False,True
2023-06-29,2023,6,29,3,Electronics,South,858.24,1,True,False,False,True
2023-06-29,2023,6,29,3,Electronics,East,783.57,1,True,False,False,True
2023-06-29,2023,6,29,3,Electronics,West,682.41,1,False,False,False,True
2023-06-29,2023,6,29,3,Clothing,North,592.48,13,False,False,False,True
2023-06-29,2023,6,29,3,Clothing,South,667.66,15,False,False,False,True
2023-06-29,2023,6,29,3,Clothing,East,637.15,13,False,False,False,True
2023-06-29,2023,6,29,3,Clothing,West,636.6,12,False,False,False,True
2023-06-29,2023,6,29,3,Home & Garden,North,787.77,9,False,False,False,True
2023-06-29,2023,6,29,3,Home & Garden,South,979.6,11,False,False,False,True
2023-06-29,2023,6,29,3,Home & Garden,East,882.43,9,False,False,False,True
2023-06-29,2023,6,29,3,Home & Garden,West,768.75,11,False,False,False,True
2023-06-29,2023,6,29,3,Sports & Outdoors,North,1004.29,15,True,False,False,True
2023-06-29,2023,6,29,3,Sports & Outdoors,South,938.59,14,False,False,False,True
2023-06-29,2023,6,29,3,Sports & Outdoors,East,908.83,17,False,False,False,True
2023-06-29,2023,6,29,3,Sports & Outdoors,West,947.9,17,False,False,False,True
2023-06-29,2023,6,29,3,Books,North,587.38,28,False,False,False,True
2023-06-29,2023,6,29,3,Books,South,766.65,38,False,False,False,True
2023-06-29,2023,6,29,3,Books,East,691.91,32,False,False,False,True
2023-06-29,2023,6,29,3,Books,West,860.54,42,True,False,False,True
2023-06-30,2023,6,30,4,Electronics,North,579.49,1,False,False,False,True
2023-06-30,2023,6,30,4,Electronics,South,740.59,1,False,False,False,True
2023-06-30,2023,6,30,4,Electronics,East,685.49,1,False,False,False,True
2023-06-30,2023,6,30,4,Electronics,West,728.61,1,False,False,False,True
2023-06-30,2023,6,30,4,Clothing,North,526.53,12,False,False,False,True
2023-06-30,2023,6,30,4,Clothing,South,681.39,13,False,False,False,True
2023-06-30,2023,6,30,4,Clothing,East,811.98,13,True,False,False,True
2023-06-30,2023,6,30,4,Clothing,West,684.23,11,False,False,False,True
2023-06-30,2023,6,30,4,Home & Garden,North,695.27,9,False,False,False,True
2023-06-30,2023,6,30,4,Home & Garden,South,892.84,12,False,False,False,True
2023-06-30,2023,6,30,4,Home & Garden,East,855.1,12,False,False,False,True
2023-06-30,2023,6,30,4,Home & Garden,West,663.07,7,False,False,False,True
2023-06-30,2023,6,30,4,Sports & Outdoors,North,753.56,12,False,False,False,True
2023-06-30,2023,6,30,4,Sports & Outdoors,South,1013.53,17,False,False,False,True
2023-06-30,2023,6,30,4,Sports & Outdoors,East,932.9,18,False,False,False,True
2023-06-30,2023,6,30,4,Sports & Outdoors,West,893.75,13,False,False,False,True
2023-06-30,2023,6,30,4,Books,North,567.78,33,False,False,False,True
2023-06-30,2023,6,30,4,Books,South,769.03,41,False,False,False,True
2023-06-30,2023,6,30,4,Books,East,610.25,27,False,False,False,True
2023-06-30,2023,6,30,4,Books,West,637.93,34,False,False,False,True
2023-07-01,2023,7,1,5,Electronics,North,624.15,1,False,False,True,False
2023-07-01,2023,7,1,5,Electronics,South,800.13,1,False,False,True,False
2023-07-01,2023,7,1,5,Electronics,East,721.94,1,False,False,True,False
2023-07-01,2023,7,1,5,Electronics,West,678.13,1,False,False,True,False
2023-07-01,2023,7,1,5,Clothing,North,547.15,9,False,False,True,False
2023-07-01,2023,7,1,5,Clothing,South,718.69,15,False,False,True,False
2023-07-01,2023,7,1,5,Clothing,East,636.09,10,False,False,True,False
2023-07-01,2023,7,1,5,Clothing,West,635.9,11,False,False,True,False
2023-07-01,2023,7,1,5,Home & Garden,North,733.79,8,False,False,True,False
2023-07-01,2023,7,1,5,Home & Garden,South,969.87,10,False,False,True,False
2023-07-01,2023,7,1,5,Home & Garden,East,964.59,12,False,False,True,False
2023-07-01,2023,7,1,5,Home & Garden,West,885.72,10,False,False,True,False
2023-07-01,2023,7,1,5,Sports & Outdoors,North,870.31,13,False,False,True,False
2023-07-01,2023,7,1,5,Sports & Outdoors,South,981.22,17,False,False,True,False
2023-07-01,2023,7,1,5,Sports & Outdoors,East,945.3,15,False,False,True,False
2023-07-01,2023,7,1,5,Sports & Outdoors,West,944.68,12,False,False,True,False
2023-07-01,2023,7,1,5,Books,North,651.02,26,False,False,True,False
2023-07-01,2023,7,1,5,Books,South,994.88,47,True,False,True,False
2023-07-01,2023,7,1,5,Books,East,690.52,28,False,False,True,False
2023-07-01,2023,7,1,5,Books,West,910.45,47,True,False,True,False
2023-07-02,2023,7,2,6,Electronics,North,616.66,1,False,False,True,False
2023-07-02,2023,7,2,6,Electronics,South,753.72,1,False,False,True,False
2023-07-02,2023,7,2,6,Electronics,East,714.89,1,False,False,True,False
2023-07-02,2023,7,2,6,Electronics,West,726.2,1,False,False,True,False
2023-07-02,2023,7,2,6,Clothing,North,619.09,12,False,False,True,False
2023-07-02,2023,7,2,6,Clothing,South,923.99,21,True,False,True,False
2023-07-02,2023,7,2,6,Clothing,East,680.46,12,False,False,True,False
2023-07-02,2023,7,2,6,Clothing,West,681.46,14,False,False,True,False
2023-07-02,2023,7,2,6,Home & Garden,North,744.1,8,False,False,True,False
2023-07-02,2023,7,2,6,Home & Garden,South,1062.6,16,False,False,True,False
2023-07-02,2023,7,2,6,Home & Garden,East,934.28,14,False,False,True,False
2023-07-02,2023,7,2,6,Home & Garden,West,882.32,10,False,False,True,False
2023-07-02,2023,7,2,6,Sports & Outdoors,North,862.99,14,False,False,True,False
2023-07-02,2023,7,2,6,Sports & Outdoors,South,1002.77,16,False,False,True,False
2023-07-02,2023,7,2,6,Sports & Outdoors,East,993.1,13,False,False,True,False
2023-07-02,2023,7,2,6,Sports & Outdoors,West,966.77,17,False,False,True,False
2023-07-02,2023,7,2,6,Books,North,606.92,25,False,False,True,False
2023-07-02,2023,7,2,6,Books,South,744.89,36,False,False,True,False
2023-07-02,2023,7,2,6,Books,East,683.18,28,False,False,True,False
2023-07-02,2023,7,2,6,Books,West,661.29,36,False,False,True,False
2023-07-03,2023,7,3,0,Electronics,North,450.85,0,False,False,False,False
2023-07-03,2023,7,3,0,Electronics,South,571.62,1,False,False,False,False
2023-07-03,2023,7,3,0,Electronics,East,519.53,1,False,False,False,False
2023-07-03,2023,7,3,0,Electronics,West,467.53,1,False,False,False,False
2023-07-03,2023,7,3,0,Clothing,North,490.33,11,True,False,False,False
2023-07-03,2023,7,3,0,Clothing,South,497.11,10,False,False,False,False
2023-07-03,2023,7,3,0,Clothing,East,452.81,10,False,False,False,False
2023-07-03,2023,7,3,0,Clothing,West,500.98,10,False,False,False,False
2023-07-03,2023,7,3,0,Home & Garden,North,607.94,7,False,False,False,False
2023-07-03,2023,7,3,0,Home & Garden,South,727.95,10,False,False,False,False
2023-07-03,2023,7,3,0,Home & Garden,East,733.45,7,False,False,False,False
2023-07-03,2023,7,3,0,Home & Garden,West,782.95,10,True,False,False,False
2023-07-03,2023,7,3,0,Sports & Outdoors,North,593.22,11,False,False,False,False
2023-07-03,2023,7,3,0,Sports & Outdoors,South,1102.49,16,True,False,False,False
2023-07-03,2023,7,3,0,Sports & Outdoors,East,678.97,12,False,False,False,False
2023-07-03,2023,7,3,0,Sports & Outdoors,West,719.23,10,False,False,False,False
2023-07-03,2023,7,3,0,Books,North,576.47,23,True,False,False,False
2023-07-03,2023,7,3,0,Books,South,548.52,32,False,False,False,False
2023-07-03,2023,7,3,0,Books,East,578.15,24,False,False,False,False
2023-07-03,2023,7,3,0,Books,West,525.39,24,False,False,False,False
2023-07-04,2023,7,4,1,Electronics,North,881.34,1,False,True,False,False
2023-07-04,2023,7,4,1,Electronics,South,1048.69,2,False,True,False,False
2023-07-04,2023,7,4,1,Electronics,East,992.56,1,False,True,False,False
2023-07-04,2023,7,4,1,Electronics,West,1311.36,2,True,True,False,False
2023-07-04,2023,7,4,1,Clothing,North,750.76,15,False,True,False,False
2023-07-04,2023,7,4,1,Clothing,South,1209.88,19,True,True,False,False
2023-07-04,2023,7,4,1,Clothing,East,881.5,17,False,True,False,False
2023-07-04,2023,7,4,1,Clothing,West,795.34,15,False,True,False,False
2023-07-04,2023,7,4,1,Home & Garden,North,867.24,10,False,True,False,False
2023-07-04,2023,7,4,1,Home & Garden,South,1215.06,17,False,True,False,False
2023-07-04,2023,7,4,1,Home & Garden,East,1030.42,14,False,True,False,False
2023-07-04,2023,7,4,1,Home & Garden,West,1048.76,14,False,True,False,False
2023-07-04,2023,7,4,1,Sports & Outdoors,North,1034.37,17,False,True,False,False
2023-07-04,2023,7,4,1,Sports & Outdoors,South,1289.45,18,False,True,False,False
2023-07-04,2023,7,4,1,Sports & Outdoors,East,1287.51,25,False,True,False,False
2023-07-04,2023,7,4,1,Sports & Outdoors,West,1241.74,22,False,True,False,False
2023-07-04,2023,7,4,1,Books,North,604.1,34,False,True,False,False
2023-07-04,2023,7,4,1,Books,South,782.04,44,False,True,False,False
2023-07-04,2023,7,4,1,Books,East,746.88,32,False,True,False,False
2023-07-04,2023,7,4,1,Books,West,931.43,49,True,True,False,False
2023-07-05,2023,7,5,2,Electronics,North,417.15,0,False,False,False,False
2023-07-05,2023,7,5,2,Electronics,South,666.21,1,True,False,False,False
2023-07-05,2023,7,5,2,Electronics,East,497.82,0,False,False,False,False
2023-07-05,2023,7,5,2,Electronics,West,533.04,1,False,False,False,False
2023-07-05,2023,7,5,2,Clothing,North,505.67,8,True,False,False,False
2023-07-05,2023,7,5,2,Clothing,South,554.98,12,False,False,False,False
2023-07-05,2023,7,5,2,Clothing,East,462.3,10,False,False,False,False
2023-07-05,2023,7,5,2,Clothing,West,597.68,11,True,False,False,False
2023-07-05,2023,7,5,2,Home & Garden,North,611.35,8,False,False,False,False
2023-07-05,2023,7,5,2,Home & Garden,South,853.17,10,True,False,False,False
2023-07-05,2023,7,5,2,Home & Garden,East,659.54,9,False,False,False,False
2023-07-05,2023,7,5,2,Home & Garden,West,617.11,9,False,False,False,False
2023-07-05,2023,7,5,2,Sports & Outdoors,North,669.48,9,False,False,False,False
2023-07-05,2023,7,5,2,Sports & Outdoors,South,758.49,14,False,False,False,False
2023-07-05,2023,7,5,2,Sports & Outdoors,East,723.27,14,False,False,False,False
2023-07-05,2023,7,5,2,Sports & Outdoors,West,635.64,11,False,False,False,False
2023-07-05,2023,7,5,2,Books,North,477.82,27,False,False,False,False
2023-07-05,2023,7,5,2,Books,South,595.29,33,False,False,False,False
2023-07-05,2023,7,5,2,Books,East,548.26,23,False,False,False,False
2023-07-05,2023,7,5,2,Books,West,535.73,26,False,False,False,False
2023-07-06,2023,7,6,3,Electronics,North,424.6,0,False,False,False,False
2023-07-06,2023,7,6,3,Electronics,South,508.1,0,False,False,False,False
2023-07-06,2023,7,6,3,Electronics,East,496.28,0,False,False,False,False
2023-07-06,2023,7,6,3,Electronics,West,491.91,0,False,False,False,False
2023-07-06,2023,7,6,3,Clothing,North,422.33,7,False,False,False,False
2023-07-06,2023,7,6,3,Clothing,South,542.76,9,False,False,False,False
2023-07-06,2023,7,6,3,Clothing,East,640.32,12,True,False,False,False
2023-07-06,2023,7,6,3,Clothing,West,503.16,8,False,False,False,False
2023-07-06,2023,7,6,3,Home & Garden,North,771.27,11,True,False,False,False
2023-07-06,2023,7,6,3,Home & Garden,South,724.12,9,False,False,False,False
2023-07-06,2023,7,6,3,Home & Garden,East,685.87,10,False,False,False,False
2023-07-06,2023,7,6,3,Home & Garden,West,684.18,8,False,False,False,False
2023-07-06,2023,7,6,3,Sports & Outdoors,North,647.28,12,False,False,False,False
2023-07-06,2023,7,6,3,Sports & Outdoors,South,764.61,12,False,False,False,False
2023-07-06,2023,7,6,3,Sports & Outdoors,East,942.99,13,True,False,False,False
2023-07-06,2023,7,6,3,Sports & Outdoors,West,945.96,13,True,False,False,False
2023-07-06,2023,7,6,3,Books,North,423.44,19,False,False,False,False
2023-07-06,2023,7,6,3,Books,South,571.51,24,False,False,False,False
2023-07-06,2023,7,6,3,Books,East,656.33,33,True,False,False,False
2023-07-06,2023,7,6,3,Books,West,517.17,24,False,False,False,False
2023-07-07,2023,7,7,4,Electronics,North,413.56,0,False,False,False,False
2023-07-07,2023,7,7,4,Electronics,South,529.86,0,False,False,False,False
2023-07-07,2023,7,7,4,Electronics,East,474.68,0,False,False,False,False
2023-07-07,2023,7,7,4,Electronics,West,594.11,1,True,False,False,False
2023-07-07,2023,7,7,4,Clothing,North,422.71,7,False,False,False,False
2023-07-07,2023,7,7,4,Clothing,South,591.51,13,False,False,False,False
2023-07-07,2023,7,7,4,Clothing,East,446.34,7,False,False,False,False
2023-07-07,2023,7,7,4,Clothing,West,472.56,10,False,False,False,False
2023-07-07,2023,7,7,4,Home & Garden,North,576.48,7,False,False,False,False
2023-07-07,2023,7,7,4,Home & Garden,South,800.86,10,False,False,False,False
2023-07-07,2023,7,7,4,Home & Garden,East,852.03,11,True,False,False,False
2023-07-07,2023,7,7,4,Home & Garden,West,663.36,8,False,False,False,False
2023-07-07,2023,7,7,4,Sports & Outdoors,North,571.48,9,False,False,False,False
2023-07-07,2023,7,7,4,Sports & Outdoors,South,782.42,14,False,False,False,False
2023-07-07,2023,7,7,4,Sports & Outdoors,East,720.53,12,False,False,False,False
2023-07-07,2023,7,7,4,Sports & Outdoors,West,641.52,10,False,False,False,False
2023-07-07,2023,7,7,4,Books,North,453.04,21,False,False,False,False
2023-07-07,2023,7,7,4,Books,South,585.93,32,False,False,False,False
2023-07-07,2023,7,7,4,Books,East,527.93,27,False,False,False,False
2023-07-07,2023,7,7,4,Books,West,655.11,31,True,False,False,False
2023-07-08,2023,7,8,5,Electronics,North,651.61,1,False,False,True,False
2023-07-08,2023,7,8,5,Electronics,South,728.49,1,False,False,True,False
2023-07-08,2023,7,8,5,Electronics,East,930.43,1,True,False,True,False
2023-07-08,2023,7,8,5,Electronics,West,646.03,1,False,False,True,False
2023-07-08,2023,7,8,5,Clothing,North,757.09,13,True,False,True,False
2023-07-08,2023,7,8,5,Clothing,South,794.98,13,False,False,True,False
2023-07-08,2023,7,8,5,Clothing,East,647.06,11,False,False,True,False
2023-07-08,2023,7,8,5,Clothing,West,792.96,18,True,False,True,False
2023-07-08,2023,7,8,5,Home & Garden,North,783.51,9,False,False,True,False
2023-07-08,2023,7,8,5,Home & Garden,South,1000.18,14,False,False,True,False
2023-07-08,2023,7,8,5,Home & Garden,East,1127.92,12,True,False,True,False
2023-07-08,2023,7,8,5,Home & Garden,West,1193.34,16,True,False,True,False
2023-07-08,2023,7,8,5,Sports & Outdoors,North,839.98,12,False,False,True,False
2023-07-08,2023,7,8,5,Sports & Outdoors,South,1093.73,20,False,False,True,False
2023-07-08,2023,7,8,5,Sports & Outdoors,East,928.98,13,False,False,True,False
2023-07-08,2023,7,8,5,Sports & Outdoors,West,922.45,18,False,False,True,False
2023-07-08,2023,7,8,5,Books,North,604.15,25,False,False,True,False
2023-07-08,2023,7,8,5,Books,South,810.66,46,False,False,True,False
2023-07-08,2023,7,8,5,Books,East,913.16,40,True,False,True,False
2023-07-08,2023,7,8,5,Books,West,746.72,37,False,False,True,False
2023-07-09,2023,7,9,6,Electronics,North,631.48,1,False,False,True,False
2023-07-09,2023,7,9,6,Electronics,South,783.86,1,False,False,True,False
2023-07-09,2023,7,9,6,Electronics,East,687.55,1,False,False,True,False
2023-07-09,2023,7,9,6,Electronics,West,652.91,1,False,False,True,False
2023-07-09,2023,7,9,6,Clothing,North,568.04,10,False,False,True,False
2023-07-09,2023,7,9,6,Clothing,South,685.2,15,False,False,True,False
2023-07-09,2023,7,9,6,Clothing,East,665.6,12,False,False,True,False
2023-07-09,2023,7,9,6,Clothing,West,638.35,11,False,False,True,False
2023-07-09,2023,7,9,6,Home & Garden,North,788.43,12,False,False,True,False
2023-07-09,2023,7,9,6,Home & Garden,South,1037.42,11,False,False,True,False
2023-07-09,2023,7,9,6,Home & Garden,East,896.7,11,False,False,True,False
2023-07-09,2023,7,9,6,Home & Garden,West,880.11,10,False,False,True,False
2023-07-09,2023,7,9,6,Sports & Outdoors,North,806.44,10,False,False,True,False
2023-07-09,2023,7,9,6,Sports & Outdoors,South,1139.55,21,False,False,True,False
2023-07-09,2023,7,9,6,Sports & Outdoors,East,1201.99,22,True,False,True,False
2023-07-09,2023,7,9,6,Sports & Outdoors,West,981.25,13,False,False,True,False
2023-07-09,2023,7,9,6,Books,North,596.18,35,False,False,True,False
2023-07-09,2023,7,9,6,Books,South,747.36,37,False,False,True,False
2023-07-09,2023,7,9,6,Books,East,640.08,26,False,False,True,False
2023-07-09,2023,7,9,6,Books,West,691.37,29,False,False,True,False
2023-07-10,2023,7,10,0,Electronics,North,476.17,0,False,False,False,False
2023-07-10,2023,7,10,0,Electronics,South,568.22,1,False,False,False,False
2023-07-10,2023,7,10,0,Electronics,East,484.12,0,False,False,False,False
2023-07-10,2023,7,10,0,Electronics,West,519.42,1,False,False,False,False
2023-07-10,2023,7,10,0,Clothing,North,389.66,7,False,False,False,False
2023-07-10,2023,7,10,0,Clothing,South,559.97,11,False,False,False,False
2023-07-10,2023,7,10,0,Clothing,East,505.8,11,False,False,False,False
2023-07-10,2023,7,10,0,Clothing,West,461.57,7,False,False,False,False
2023-07-10,2023,7,10,0,Home & Garden,North,563.82,6,False,False,False,False
2023-07-10,2023,7,10,0,Home & Garden,South,739.59,11,False,False,False,False
2023-07-10,2023,7,10,0,Home & Garden,East,612.29,8,False,False,False,False
2023-07-10,2023,7,10,0,Home & Garden,West,650.35,7,False,False,False,False
2023-07-10,2023,7,10,0,Sports & Outdoors,North,666.06,12,False,False,False,False
2023-07-10,2023,7,10,0,Sports & Outdoors,South,738.16,9,False,False,False,False
2023-07-10,2023,7,10,0,Sports & Outdoors,East,675.1,9,False,False,False,False
2023-07-10,2023,7,10,0,Sports & Outdoors,West,676.78,13,False,False,False,False
2023-07-10,2023,7,10,0,Books,North,467.43,19,False,False,False,False
2023-07-10,2023,7,10,0,Books,South,578.45,24,False,False,False,False
2023-07-10,2023,7,10,0,Books,East,529.5,26,False,False,False,False
2023-07-10,2023,7,10,0,Books,West,493.39,24,False,False,False,False
2023-07-11,2023,7,11,1,Electronics,North,450.11,1,False,False,False,False
2023-07-11,2023,7,11,1,Electronics,South,520.61,0,False,False,False,False
2023-07-11,2023,7,11,1,Electronics,East,456.95,1,False,False,False,False
