Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End,Sales_Amount_Capped,Quarter,Day_Of_Year,Is_Weekend,Is_Month_End,Season,Days_Since_Start,Category_Encoded,Region_Encoded,Season_Encoded
2023-07-27,2023,7,27,3,Electronics,West,661.47,1,False,False,False,True,661.47,3,208,0,1,Summer,937,2,3,2
2023-07-27,2023,7,27,3,Clothing,North,530.69,8,False,False,False,True,530.69,3,208,0,1,Summer,937,1,1,2
2023-07-27,2023,7,27,3,Clothing,South,730.67,11,False,False,False,True,730.67,3,208,0,1,Summer,937,1,2,2
2023-07-27,2023,7,27,3,Clothing,East,587.65,10,False,False,False,True,587.65,3,208,0,1,Summer,937,1,0,2
2023-07-27,2023,7,27,3,Clothing,West,578.17,12,False,False,False,True,578.17,3,208,0,1,Summer,937,1,3,2
2023-07-27,2023,7,27,3,Home & Garden,North,750.36,10,False,False,False,True,750.36,3,208,0,1,Summer,937,3,1,2
2023-07-27,2023,7,27,3,Home & Garden,South,928.69,12,False,False,False,True,928.69,3,208,0,1,Summer,937,3,2,2
2023-07-27,2023,7,27,3,Home & Garden,East,887.88,10,False,False,False,True,887.88,3,208,0,1,Summer,937,3,0,2
2023-07-27,2023,7,27,3,Home & Garden,West,879.0,12,False,False,False,True,879.0,3,208,0,1,Summer,937,3,3,2
2023-07-27,2023,7,27,3,Sports & Outdoors,North,965.39,17,True,False,False,True,965.39,3,208,0,1,Summer,937,4,1,2
2023-07-27,2023,7,27,3,Sports & Outdoors,South,998.55,19,False,False,False,True,993.3774999999998,3,208,0,1,Summer,937,4,2,2
2023-07-27,2023,7,27,3,Sports & Outdoors,East,1061.35,20,True,False,False,True,993.3774999999998,3,208,0,1,Summer,937,4,0,2
2023-07-27,2023,7,27,3,Sports & Outdoors,West,878.14,13,False,False,False,True,878.14,3,208,0,1,Summer,937,4,3,2
2023-07-27,2023,7,27,3,Books,North,516.3,24,False,False,False,True,516.3,3,208,0,1,Summer,937,0,1,2
2023-07-27,2023,7,27,3,Books,South,780.4,36,False,False,False,True,780.4,3,208,0,1,Summer,937,0,2,2
2023-07-27,2023,7,27,3,Books,East,665.8,33,False,False,False,True,665.8,3,208,0,1,Summer,937,0,0,2
2023-07-27,2023,7,27,3,Books,West,670.08,35,False,False,False,True,670.08,3,208,0,1,Summer,937,0,3,2
2023-07-28,2023,7,28,4,Electronics,North,555.87,1,False,False,False,True,555.87,3,209,0,1,Summer,938,2,1,2
2023-07-28,2023,7,28,4,Electronics,South,715.69,1,False,False,False,True,715.69,3,209,0,1,Summer,938,2,2,2
2023-07-28,2023,7,28,4,Electronics,East,783.88,1,True,False,False,True,783.88,3,209,0,1,Summer,938,2,0,2
2023-07-28,2023,7,28,4,Electronics,West,650.13,1,False,False,False,True,650.13,3,209,0,1,Summer,938,2,3,2
2023-07-28,2023,7,28,4,Clothing,North,524.17,10,False,False,False,True,524.17,3,209,0,1,Summer,938,1,1,2
2023-07-28,2023,7,28,4,Clothing,South,666.46,14,False,False,False,True,666.46,3,209,0,1,Summer,938,1,2,2
2023-07-28,2023,7,28,4,Clothing,East,528.09,10,False,False,False,True,528.09,3,209,0,1,Summer,938,1,0,2
2023-07-28,2023,7,28,4,Clothing,West,759.2,17,True,False,False,True,759.2,3,209,0,1,Summer,938,1,3,2
2023-07-28,2023,7,28,4,Home & Garden,North,753.88,11,False,False,False,True,753.88,3,209,0,1,Summer,938,3,1,2
2023-07-28,2023,7,28,4,Home & Garden,South,971.19,13,False,False,False,True,971.19,3,209,0,1,Summer,938,3,2,2
2023-07-28,2023,7,28,4,Home & Garden,East,858.24,13,False,False,False,True,858.24,3,209,0,1,Summer,938,3,0,2
2023-07-28,2023,7,28,4,Home & Garden,West,942.32,14,True,False,False,True,942.32,3,209,0,1,Summer,938,3,3,2
2023-07-28,2023,7,28,4,Sports & Outdoors,North,765.77,13,False,False,False,True,765.77,3,209,0,1,Summer,938,4,1,2
2023-07-28,2023,7,28,4,Sports & Outdoors,South,892.89,17,False,False,False,True,892.89,3,209,0,1,Summer,938,4,2,2
2023-07-28,2023,7,28,4,Sports & Outdoors,East,863.61,17,False,False,False,True,863.61,3,209,0,1,Summer,938,4,0,2
2023-07-28,2023,7,28,4,Sports & Outdoors,West,1054.8,20,True,False,False,True,993.3774999999998,3,209,0,1,Summer,938,4,3,2
2023-07-28,2023,7,28,4,Books,North,603.57,28,False,False,False,True,603.57,3,209,0,1,Summer,938,0,1,2
2023-07-28,2023,7,28,4,Books,South,739.35,43,False,False,False,True,739.35,3,209,0,1,Summer,938,0,2,2
2023-07-28,2023,7,28,4,Books,East,686.47,37,False,False,False,True,686.47,3,209,0,1,Summer,938,0,0,2
2023-07-28,2023,7,28,4,Books,West,600.08,28,False,False,False,True,600.08,3,209,0,1,Summer,938,0,3,2
2023-07-29,2023,7,29,5,Electronics,North,762.12,1,False,False,True,True,762.12,3,210,1,1,Summer,939,2,1,2
2023-07-29,2023,7,29,5,Electronics,South,885.19,1,False,False,True,True,885.19,3,210,1,1,Summer,939,2,2,2
2023-07-29,2023,7,29,5,Electronics,East,949.64,1,False,False,True,True,949.64,3,210,1,1,Summer,939,2,0,2
2023-07-29,2023,7,29,5,Electronics,West,933.01,2,False,False,True,True,933.01,3,210,1,1,Summer,939,2,3,2
2023-07-29,2023,7,29,5,Clothing,North,796.6,16,False,False,True,True,796.6,3,210,1,1,Summer,939,1,1,2
2023-07-29,2023,7,29,5,Clothing,South,995.03,21,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,1,2,2
2023-07-29,2023,7,29,5,Clothing,East,1051.19,21,True,False,True,True,993.3774999999998,3,210,1,1,Summer,939,1,0,2
2023-07-29,2023,7,29,5,Clothing,West,819.14,14,False,False,True,True,819.14,3,210,1,1,Summer,939,1,3,2
2023-07-29,2023,7,29,5,Home & Garden,North,1323.73,20,True,False,True,True,993.3774999999998,3,210,1,1,Summer,939,3,1,2
2023-07-29,2023,7,29,5,Home & Garden,South,1286.57,14,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,3,2,2
2023-07-29,2023,7,29,5,Home & Garden,East,1205.04,14,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,3,0,2
2023-07-29,2023,7,29,5,Home & Garden,West,1149.75,18,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,3,3,2
2023-07-29,2023,7,29,5,Sports & Outdoors,North,1110.92,17,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,4,1,2
2023-07-29,2023,7,29,5,Sports & Outdoors,South,1295.36,18,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,4,2,2
2023-07-29,2023,7,29,5,Sports & Outdoors,East,1260.08,19,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,4,0,2
2023-07-29,2023,7,29,5,Sports & Outdoors,West,1139.83,19,False,False,True,True,993.3774999999998,3,210,1,1,Summer,939,4,3,2
2023-07-29,2023,7,29,5,Books,North,793.19,39,False,False,True,True,793.19,3,210,1,1,Summer,939,0,1,2
2023-07-29,2023,7,29,5,Books,South,949.91,45,False,False,True,True,949.91,3,210,1,1,Summer,939,0,2,2
2023-07-29,2023,7,29,5,Books,East,904.5,48,False,False,True,True,904.5,3,210,1,1,Summer,939,0,0,2
2023-07-29,2023,7,29,5,Books,West,848.86,50,False,False,True,True,848.86,3,210,1,1,Summer,939,0,3,2
2023-07-30,2023,7,30,6,Electronics,North,947.86,1,True,False,True,True,947.86,3,211,1,1,Summer,940,2,1,2
2023-07-30,2023,7,30,6,Electronics,South,1012.57,1,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,2,2,2
2023-07-30,2023,7,30,6,Electronics,East,866.92,1,False,False,True,True,866.92,3,211,1,1,Summer,940,2,0,2
2023-07-30,2023,7,30,6,Electronics,West,858.79,1,False,False,True,True,858.79,3,211,1,1,Summer,940,2,3,2
2023-07-30,2023,7,30,6,Clothing,North,706.82,12,False,False,True,True,706.82,3,211,1,1,Summer,940,1,1,2
2023-07-30,2023,7,30,6,Clothing,South,887.24,16,False,False,True,True,887.24,3,211,1,1,Summer,940,1,2,2
2023-07-30,2023,7,30,6,Clothing,East,789.91,13,False,False,True,True,789.91,3,211,1,1,Summer,940,1,0,2
2023-07-30,2023,7,30,6,Clothing,West,866.6,14,False,False,True,True,866.6,3,211,1,1,Summer,940,1,3,2
2023-07-30,2023,7,30,6,Home & Garden,North,1091.54,11,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,3,1,2
2023-07-30,2023,7,30,6,Home & Garden,South,1308.57,17,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,3,2,2
2023-07-30,2023,7,30,6,Home & Garden,East,1230.71,18,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,3,0,2
2023-07-30,2023,7,30,6,Home & Garden,West,1269.92,19,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,3,3,2
2023-07-30,2023,7,30,6,Sports & Outdoors,North,1054.79,18,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,4,1,2
2023-07-30,2023,7,30,6,Sports & Outdoors,South,1318.25,25,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,4,2,2
2023-07-30,2023,7,30,6,Sports & Outdoors,East,1178.3,17,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,4,0,2
2023-07-30,2023,7,30,6,Sports & Outdoors,West,1546.24,28,True,False,True,True,993.3774999999998,3,211,1,1,Summer,940,4,3,2
2023-07-30,2023,7,30,6,Books,North,904.77,47,False,False,True,True,904.77,3,211,1,1,Summer,940,0,1,2
2023-07-30,2023,7,30,6,Books,South,943.36,39,False,False,True,True,943.36,3,211,1,1,Summer,940,0,2,2
2023-07-30,2023,7,30,6,Books,East,1014.69,53,False,False,True,True,993.3774999999998,3,211,1,1,Summer,940,0,0,2
2023-07-30,2023,7,30,6,Books,West,886.55,38,False,False,True,True,886.55,3,211,1,1,Summer,940,0,3,2
2023-07-31,2023,7,31,0,Electronics,North,548.6,0,False,False,False,True,548.6,3,212,0,1,Summer,941,2,1,2
2023-07-31,2023,7,31,0,Electronics,South,730.53,1,False,False,False,True,730.53,3,212,0,1,Summer,941,2,2,2
2023-07-31,2023,7,31,0,Electronics,East,705.4,1,False,False,False,True,705.4,3,212,0,1,Summer,941,2,0,2
2023-07-31,2023,7,31,0,Electronics,West,538.01,1,False,False,False,True,538.01,3,212,0,1,Summer,941,2,3,2
2023-07-31,2023,7,31,0,Clothing,North,504.36,10,False,False,False,True,504.36,3,212,0,1,Summer,941,1,1,2
2023-07-31,2023,7,31,0,Clothing,South,729.19,13,False,False,False,True,729.19,3,212,0,1,Summer,941,1,2,2
2023-07-31,2023,7,31,0,Clothing,East,533.34,9,False,False,False,True,533.34,3,212,0,1,Summer,941,1,0,2
2023-07-31,2023,7,31,0,Clothing,West,561.22,10,False,False,False,True,561.22,3,212,0,1,Summer,941,1,3,2
2023-07-31,2023,7,31,0,Home & Garden,North,734.34,9,False,False,False,True,734.34,3,212,0,1,Summer,941,3,1,2
2023-07-31,2023,7,31,0,Home & Garden,South,895.5,11,False,False,False,True,895.5,3,212,0,1,Summer,941,3,2,2
2023-07-31,2023,7,31,0,Home & Garden,East,836.03,12,False,False,False,True,836.03,3,212,0,1,Summer,941,3,0,2
2023-07-31,2023,7,31,0,Home & Garden,West,851.04,11,False,False,False,True,851.04,3,212,0,1,Summer,941,3,3,2
2023-07-31,2023,7,31,0,Sports & Outdoors,North,755.9,11,False,False,False,True,755.9,3,212,0,1,Summer,941,4,1,2
2023-07-31,2023,7,31,0,Sports & Outdoors,South,1014.59,15,False,False,False,True,993.3774999999998,3,212,0,1,Summer,941,4,2,2
2023-07-31,2023,7,31,0,Sports & Outdoors,East,921.55,13,False,False,False,True,921.55,3,212,0,1,Summer,941,4,0,2
2023-07-31,2023,7,31,0,Sports & Outdoors,West,920.67,16,False,False,False,True,920.67,3,212,0,1,Summer,941,4,3,2
2023-07-31,2023,7,31,0,Books,North,545.35,27,False,False,False,True,545.35,3,212,0,1,Summer,941,0,1,2
2023-07-31,2023,7,31,0,Books,South,777.89,44,False,False,False,True,777.89,3,212,0,1,Summer,941,0,2,2
2023-07-31,2023,7,31,0,Books,East,727.56,35,False,False,False,True,727.56,3,212,0,1,Summer,941,0,0,2
2023-07-31,2023,7,31,0,Books,West,666.24,28,False,False,False,True,666.24,3,212,0,1,Summer,941,0,3,2
2023-08-01,2023,8,1,1,Electronics,North,427.06,0,False,False,False,False,427.06,3,213,0,0,Summer,942,2,1,2
2023-08-01,2023,8,1,1,Electronics,South,545.73,1,False,False,False,False,545.73,3,213,0,0,Summer,942,2,2,2
2023-08-01,2023,8,1,1,Electronics,East,452.86,1,False,False,False,False,452.86,3,213,0,0,Summer,942,2,0,2
2023-08-01,2023,8,1,1,Electronics,West,499.77,0,False,False,False,False,499.77,3,213,0,0,Summer,942,2,3,2
2023-08-01,2023,8,1,1,Clothing,North,392.23,7,False,False,False,False,392.23,3,213,0,0,Summer,942,1,1,2
2023-08-01,2023,8,1,1,Clothing,South,574.25,12,False,False,False,False,574.25,3,213,0,0,Summer,942,1,2,2
2023-08-01,2023,8,1,1,Clothing,East,485.04,9,False,False,False,False,485.04,3,213,0,0,Summer,942,1,0,2
2023-08-01,2023,8,1,1,Clothing,West,474.01,11,False,False,False,False,474.01,3,213,0,0,Summer,942,1,3,2
2023-08-01,2023,8,1,1,Home & Garden,North,576.04,9,False,False,False,False,576.04,3,213,0,0,Summer,942,3,1,2
2023-08-01,2023,8,1,1,Home & Garden,South,642.54,7,False,False,False,False,642.54,3,213,0,0,Summer,942,3,2,2
2023-08-01,2023,8,1,1,Home & Garden,East,683.33,8,False,False,False,False,683.33,3,213,0,0,Summer,942,3,0,2
2023-08-01,2023,8,1,1,Home & Garden,West,530.96,6,False,False,False,False,530.96,3,213,0,0,Summer,942,3,3,2
2023-08-01,2023,8,1,1,Sports & Outdoors,North,568.39,9,False,False,False,False,568.39,3,213,0,0,Summer,942,4,1,2
2023-08-01,2023,8,1,1,Sports & Outdoors,South,924.05,15,True,False,False,False,924.05,3,213,0,0,Summer,942,4,2,2
2023-08-01,2023,8,1,1,Sports & Outdoors,East,836.69,15,True,False,False,False,836.69,3,213,0,0,Summer,942,4,0,2
2023-08-01,2023,8,1,1,Sports & Outdoors,West,731.61,11,False,False,False,False,731.61,3,213,0,0,Summer,942,4,3,2
2023-08-01,2023,8,1,1,Books,North,473.83,20,False,False,False,False,473.83,3,213,0,0,Summer,942,0,1,2
2023-08-01,2023,8,1,1,Books,South,507.59,24,False,False,False,False,507.59,3,213,0,0,Summer,942,0,2,2
2023-08-01,2023,8,1,1,Books,East,480.59,27,False,False,False,False,480.59,3,213,0,0,Summer,942,0,0,2
2023-08-01,2023,8,1,1,Books,West,543.4,28,False,False,False,False,543.4,3,213,0,0,Summer,942,0,3,2
2023-08-02,2023,8,2,2,Electronics,North,425.64,0,False,False,False,False,425.64,3,214,0,0,Summer,943,2,1,2
2023-08-02,2023,8,2,2,Electronics,South,510.05,1,False,False,False,False,510.05,3,214,0,0,Summer,943,2,2,2
2023-08-02,2023,8,2,2,Electronics,East,492.44,0,False,False,False,False,492.44,3,214,0,0,Summer,943,2,0,2
2023-08-02,2023,8,2,2,Electronics,West,496.6,0,False,False,False,False,496.6,3,214,0,0,Summer,943,2,3,2
2023-08-02,2023,8,2,2,Clothing,North,377.07,7,False,False,False,False,377.07,3,214,0,0,Summer,943,1,1,2
2023-08-02,2023,8,2,2,Clothing,South,529.56,11,False,False,False,False,529.56,3,214,0,0,Summer,943,1,2,2
2023-08-02,2023,8,2,2,Clothing,East,415.65,8,False,False,False,False,415.65,3,214,0,0,Summer,943,1,0,2
2023-08-02,2023,8,2,2,Clothing,West,494.03,8,False,False,False,False,494.03,3,214,0,0,Summer,943,1,3,2
2023-08-02,2023,8,2,2,Home & Garden,North,738.34,9,True,False,False,False,738.34,3,214,0,0,Summer,943,3,1,2
2023-08-02,2023,8,2,2,Home & Garden,South,945.39,11,True,False,False,False,945.39,3,214,0,0,Summer,943,3,2,2
2023-08-02,2023,8,2,2,Home & Garden,East,642.32,7,False,False,False,False,642.32,3,214,0,0,Summer,943,3,0,2
2023-08-02,2023,8,2,2,Home & Garden,West,686.79,10,False,False,False,False,686.79,3,214,0,0,Summer,943,3,3,2
2023-08-02,2023,8,2,2,Sports & Outdoors,North,595.69,9,False,False,False,False,595.69,3,214,0,0,Summer,943,4,1,2
2023-08-02,2023,8,2,2,Sports & Outdoors,South,794.82,15,False,False,False,False,794.82,3,214,0,0,Summer,943,4,2,2
2023-08-02,2023,8,2,2,Sports & Outdoors,East,668.16,11,False,False,False,False,668.16,3,214,0,0,Summer,943,4,0,2
2023-08-02,2023,8,2,2,Sports & Outdoors,West,712.15,10,False,False,False,False,712.15,3,214,0,0,Summer,943,4,3,2
2023-08-02,2023,8,2,2,Books,North,426.68,19,False,False,False,False,426.68,3,214,0,0,Summer,943,0,1,2
2023-08-02,2023,8,2,2,Books,South,537.02,29,False,False,False,False,537.02,3,214,0,0,Summer,943,0,2,2
2023-08-02,2023,8,2,2,Books,East,510.01,25,False,False,False,False,510.01,3,214,0,0,Summer,943,0,0,2
2023-08-02,2023,8,2,2,Books,West,488.33,23,False,False,False,False,488.33,3,214,0,0,Summer,943,0,3,2
2023-08-03,2023,8,3,3,Electronics,North,428.91,0,False,False,False,False,428.91,3,215,0,0,Summer,944,2,1,2
2023-08-03,2023,8,3,3,Electronics,South,490.65,0,False,False,False,False,490.65,3,215,0,0,Summer,944,2,2,2
2023-08-03,2023,8,3,3,Electronics,East,502.05,1,False,False,False,False,502.05,3,215,0,0,Summer,944,2,0,2
2023-08-03,2023,8,3,3,Electronics,West,517.95,1,False,False,False,False,517.95,3,215,0,0,Summer,944,2,3,2
2023-08-03,2023,8,3,3,Clothing,North,488.67,11,True,False,False,False,488.67,3,215,0,0,Summer,944,1,1,2
2023-08-03,2023,8,3,3,Clothing,South,524.75,10,False,False,False,False,524.75,3,215,0,0,Summer,944,1,2,2
2023-08-03,2023,8,3,3,Clothing,East,477.89,9,False,False,False,False,477.89,3,215,0,0,Summer,944,1,0,2
2023-08-03,2023,8,3,3,Clothing,West,482.86,11,False,False,False,False,482.86,3,215,0,0,Summer,944,1,3,2
2023-08-03,2023,8,3,3,Home & Garden,North,552.47,6,False,False,False,False,552.47,3,215,0,0,Summer,944,3,1,2
2023-08-03,2023,8,3,3,Home & Garden,South,666.64,7,False,False,False,False,666.64,3,215,0,0,Summer,944,3,2,2
2023-08-03,2023,8,3,3,Home & Garden,East,649.39,8,False,False,False,False,649.39,3,215,0,0,Summer,944,3,0,2
2023-08-03,2023,8,3,3,Home & Garden,West,833.68,10,True,False,False,False,833.68,3,215,0,0,Summer,944,3,3,2
2023-08-03,2023,8,3,3,Sports & Outdoors,North,692.06,9,True,False,False,False,692.06,3,215,0,0,Summer,944,4,1,2
2023-08-03,2023,8,3,3,Sports & Outdoors,South,786.63,12,False,False,False,False,786.63,3,215,0,0,Summer,944,4,2,2
2023-08-03,2023,8,3,3,Sports & Outdoors,East,678.79,12,False,False,False,False,678.79,3,215,0,0,Summer,944,4,0,2
2023-08-03,2023,8,3,3,Sports & Outdoors,West,641.4,10,False,False,False,False,641.4,3,215,0,0,Summer,944,4,3,2
2023-08-03,2023,8,3,3,Books,North,479.65,19,False,False,False,False,479.65,3,215,0,0,Summer,944,0,1,2
2023-08-03,2023,8,3,3,Books,South,548.99,26,False,False,False,False,548.99,3,215,0,0,Summer,944,0,2,2
2023-08-03,2023,8,3,3,Books,East,452.18,22,False,False,False,False,452.18,3,215,0,0,Summer,944,0,0,2
2023-08-03,2023,8,3,3,Books,West,526.29,27,False,False,False,False,526.29,3,215,0,0,Summer,944,0,3,2
2023-08-04,2023,8,4,4,Electronics,North,408.47,0,False,False,False,False,408.47,3,216,0,0,Summer,945,2,1,2
2023-08-04,2023,8,4,4,Electronics,South,668.26,1,True,False,False,False,668.26,3,216,0,0,Summer,945,2,2,2
2023-08-04,2023,8,4,4,Electronics,East,472.84,1,False,False,False,False,472.84,3,216,0,0,Summer,945,2,0,2
2023-08-04,2023,8,4,4,Electronics,West,508.49,1,False,False,False,False,508.49,3,216,0,0,Summer,945,2,3,2
2023-08-04,2023,8,4,4,Clothing,North,408.1,8,False,False,False,False,408.1,3,216,0,0,Summer,945,1,1,2
2023-08-04,2023,8,4,4,Clothing,South,482.32,8,False,False,False,False,482.32,3,216,0,0,Summer,945,1,2,2
2023-08-04,2023,8,4,4,Clothing,East,429.88,9,False,False,False,False,429.88,3,216,0,0,Summer,945,1,0,2
2023-08-04,2023,8,4,4,Clothing,West,426.93,7,False,False,False,False,426.93,3,216,0,0,Summer,945,1,3,2
2023-08-04,2023,8,4,4,Home & Garden,North,552.78,7,False,False,False,False,552.78,3,216,0,0,Summer,945,3,1,2
2023-08-04,2023,8,4,4,Home & Garden,South,759.03,9,False,False,False,False,759.03,3,216,0,0,Summer,945,3,2,2
2023-08-04,2023,8,4,4,Home & Garden,East,635.69,7,False,False,False,False,635.69,3,216,0,0,Summer,945,3,0,2
2023-08-04,2023,8,4,4,Home & Garden,West,692.59,8,False,False,False,False,692.59,3,216,0,0,Summer,945,3,3,2
2023-08-04,2023,8,4,4,Sports & Outdoors,North,727.56,9,True,False,False,False,727.56,3,216,0,0,Summer,945,4,1,2
2023-08-04,2023,8,4,4,Sports & Outdoors,South,688.77,10,False,False,False,False,688.77,3,216,0,0,Summer,945,4,2,2
2023-08-04,2023,8,4,4,Sports & Outdoors,East,606.65,10,False,False,False,False,606.65,3,216,0,0,Summer,945,4,0,2
2023-08-04,2023,8,4,4,Sports & Outdoors,West,699.82,11,False,False,False,False,699.82,3,216,0,0,Summer,945,4,3,2
2023-08-04,2023,8,4,4,Books,North,454.54,21,False,False,False,False,454.54,3,216,0,0,Summer,945,0,1,2
2023-08-04,2023,8,4,4,Books,South,538.62,29,False,False,False,False,538.62,3,216,0,0,Summer,945,0,2,2
2023-08-04,2023,8,4,4,Books,East,579.96,34,True,False,False,False,579.96,3,216,0,0,Summer,945,0,0,2
2023-08-04,2023,8,4,4,Books,West,478.48,21,False,False,False,False,478.48,3,216,0,0,Summer,945,0,3,2
2023-08-05,2023,8,5,5,Electronics,North,618.61,1,False,False,True,False,618.61,3,217,1,0,Summer,946,2,1,2
2023-08-05,2023,8,5,5,Electronics,South,801.32,1,False,False,True,False,801.32,3,217,1,0,Summer,946,2,2,2
2023-08-05,2023,8,5,5,Electronics,East,624.26,1,False,False,True,False,624.26,3,217,1,0,Summer,946,2,0,2
2023-08-05,2023,8,5,5,Electronics,West,640.81,1,False,False,True,False,640.81,3,217,1,0,Summer,946,2,3,2
2023-08-05,2023,8,5,5,Clothing,North,614.66,10,False,False,True,False,614.66,3,217,1,0,Summer,946,1,1,2
2023-08-05,2023,8,5,5,Clothing,South,741.56,12,False,False,True,False,741.56,3,217,1,0,Summer,946,1,2,2
2023-08-05,2023,8,5,5,Clothing,East,600.85,13,False,False,True,False,600.85,3,217,1,0,Summer,946,1,0,2
2023-08-05,2023,8,5,5,Clothing,West,614.67,10,False,False,True,False,614.67,3,217,1,0,Summer,946,1,3,2
2023-08-05,2023,8,5,5,Home & Garden,North,849.73,11,False,False,True,False,849.73,3,217,1,0,Summer,946,3,1,2
2023-08-05,2023,8,5,5,Home & Garden,South,979.27,13,False,False,True,False,979.27,3,217,1,0,Summer,946,3,2,2
2023-08-05,2023,8,5,5,Home & Garden,East,1099.51,15,True,False,True,False,993.3774999999998,3,217,1,0,Summer,946,3,0,2
2023-08-05,2023,8,5,5,Home & Garden,West,878.46,9,False,False,True,False,878.46,3,217,1,0,Summer,946,3,3,2
2023-08-05,2023,8,5,5,Sports & Outdoors,North,997.52,16,True,False,True,False,993.3774999999998,3,217,1,0,Summer,946,4,1,2
2023-08-05,2023,8,5,5,Sports & Outdoors,South,1079.9,16,False,False,True,False,993.3774999999998,3,217,1,0,Summer,946,4,2,2
2023-08-05,2023,8,5,5,Sports & Outdoors,East,938.57,15,False,False,True,False,938.57,3,217,1,0,Summer,946,4,0,2
2023-08-05,2023,8,5,5,Sports & Outdoors,West,1204.43,20,True,False,True,False,993.3774999999998,3,217,1,0,Summer,946,4,3,2
2023-08-05,2023,8,5,5,Books,North,595.87,28,False,False,True,False,595.87,3,217,1,0,Summer,946,0,1,2
2023-08-05,2023,8,5,5,Books,South,695.1,33,False,False,True,False,695.1,3,217,1,0,Summer,946,0,2,2
2023-08-05,2023,8,5,5,Books,East,681.7,27,False,False,True,False,681.7,3,217,1,0,Summer,946,0,0,2
2023-08-05,2023,8,5,5,Books,West,691.95,30,False,False,True,False,691.95,3,217,1,0,Summer,946,0,3,2
2023-08-06,2023,8,6,6,Electronics,North,609.21,1,False,False,True,False,609.21,3,218,1,0,Summer,947,2,1,2
2023-08-06,2023,8,6,6,Electronics,South,746.26,1,False,False,True,False,746.26,3,218,1,0,Summer,947,2,2,2
2023-08-06,2023,8,6,6,Electronics,East,641.45,1,False,False,True,False,641.45,3,218,1,0,Summer,947,2,0,2
2023-08-06,2023,8,6,6,Electronics,West,774.21,1,True,False,True,False,774.21,3,218,1,0,Summer,947,2,3,2
2023-08-06,2023,8,6,6,Clothing,North,630.57,13,False,False,True,False,630.57,3,218,1,0,Summer,947,1,1,2
2023-08-06,2023,8,6,6,Clothing,South,931.96,20,True,False,True,False,931.96,3,218,1,0,Summer,947,1,2,2
2023-08-06,2023,8,6,6,Clothing,East,806.93,19,True,False,True,False,806.93,3,218,1,0,Summer,947,1,0,2
2023-08-06,2023,8,6,6,Clothing,West,639.47,12,False,False,True,False,639.47,3,218,1,0,Summer,947,1,3,2
2023-08-06,2023,8,6,6,Home & Garden,North,766.86,10,False,False,True,False,766.86,3,218,1,0,Summer,947,3,1,2
2023-08-06,2023,8,6,6,Home & Garden,South,994.71,11,False,False,True,False,993.3774999999998,3,218,1,0,Summer,947,3,2,2
2023-08-06,2023,8,6,6,Home & Garden,East,851.82,12,False,False,True,False,851.82,3,218,1,0,Summer,947,3,0,2
2023-08-06,2023,8,6,6,Home & Garden,West,896.24,13,False,False,True,False,896.24,3,218,1,0,Summer,947,3,3,2
2023-08-06,2023,8,6,6,Sports & Outdoors,North,1053.76,15,True,False,True,False,993.3774999999998,3,218,1,0,Summer,947,4,1,2
2023-08-06,2023,8,6,6,Sports & Outdoors,South,1022.06,19,False,False,True,False,993.3774999999998,3,218,1,0,Summer,947,4,2,2
2023-08-06,2023,8,6,6,Sports & Outdoors,East,831.49,11,False,False,True,False,831.49,3,218,1,0,Summer,947,4,0,2
2023-08-06,2023,8,6,6,Sports & Outdoors,West,946.84,13,False,False,True,False,946.84,3,218,1,0,Summer,947,4,3,2
2023-08-06,2023,8,6,6,Books,North,624.9,27,False,False,True,False,624.9,3,218,1,0,Summer,947,0,1,2
2023-08-06,2023,8,6,6,Books,South,823.34,41,False,False,True,False,823.34,3,218,1,0,Summer,947,0,2,2
2023-08-06,2023,8,6,6,Books,East,870.59,41,True,False,True,False,870.59,3,218,1,0,Summer,947,0,0,2
2023-08-06,2023,8,6,6,Books,West,730.69,43,False,False,True,False,730.69,3,218,1,0,Summer,947,0,3,2
2023-08-07,2023,8,7,0,Electronics,North,389.49,0,False,False,False,False,389.49,3,219,0,0,Summer,948,2,1,2
2023-08-07,2023,8,7,0,Electronics,South,512.95,1,False,False,False,False,512.95,3,219,0,0,Summer,948,2,2,2
2023-08-07,2023,8,7,0,Electronics,East,475.08,1,False,False,False,False,475.08,3,219,0,0,Summer,948,2,0,2
2023-08-07,2023,8,7,0,Electronics,West,483.69,1,False,False,False,False,483.69,3,219,0,0,Summer,948,2,3,2
